
========== cadvisor-docker-compose.yml ==========
---- Логи сервиса: cadvisor ----
Attaching to cadvisor
[36mcadvisor    |[0m W0508 23:00:17.913765       1 machine_libipmctl.go:64] There are no NVM devices!
[36mconversionservice    |[0m 2026-05-09 08:12:46.4263|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: ee2a9812-8130-4fd3-807a-178f043c2e54
[36mconversionservice    |[0m 2026-05-09 08:12:46.4263|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 08:12:46.4263|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 08:12:46.4263|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено ee2a9812-8130-4fd3-807a-178f043c2e54
[36mconversionservice    |[0m 2026-05-09 08:20:16.2961|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/d239ce3a-d097-4d1a-85a9-4fb000aca9b0.
[36mconversionservice    |[0m 2026-05-09 08:20:16.2961|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 08:20:16.7729|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/d239ce3a-d097-4d1a-85a9-4fb000aca9b0/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 08:20:16.8797|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/d239ce3a-d097-4d1a-85a9-4fb000aca9b0/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 08:20:17.0032|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: d239ce3a-d097-4d1a-85a9-4fb000aca9b0
[36mconversionservice    |[0m 2026-05-09 08:20:17.0032|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 08:20:17.0032|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 08:20:17.0064|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено d239ce3a-d097-4d1a-85a9-4fb000aca9b0
[36mconversionservice    |[0m 2026-05-09 08:25:28.8848|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/94378611-c377-4f86-9511-942fd92e4cf1.
[36mconversionservice    |[0m 2026-05-09 08:25:28.8848|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 08:25:29.2557|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 08:25:29.7785|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/94378611-c377-4f86-9511-942fd92e4cf1/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 08:25:29.8762|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/94378611-c377-4f86-9511-942fd92e4cf1/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 08:25:29.9712|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 94378611-c377-4f86-9511-942fd92e4cf1
[36mconversionservice    |[0m 2026-05-09 08:25:29.9712|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 08:25:29.9712|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 08:25:29.9712|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 94378611-c377-4f86-9511-942fd92e4cf1
[36mconversionservice    |[0m 2026-05-09 08:43:16.8855|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/f56925f2-bc9e-4855-8e3b-0ba34e3382da.
[36mconversionservice    |[0m 2026-05-09 08:43:16.8865|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 08:43:17.2400|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 08:43:17.7368|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/f56925f2-bc9e-4855-8e3b-0ba34e3382da/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 08:43:17.8208|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/f56925f2-bc9e-4855-8e3b-0ba34e3382da/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 08:43:17.9523|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: f56925f2-bc9e-4855-8e3b-0ba34e3382da
[36mconversionservice    |[0m 2026-05-09 08:43:17.9523|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 08:43:17.9523|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 08:43:17.9543|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено f56925f2-bc9e-4855-8e3b-0ba34e3382da
[36mconversionservice    |[0m 2026-05-09 08:47:30.0238|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Консолидация карточек файлов. CardFileCollection=c35e6eee-6b58-4676-9574-0189b7e14ea6, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 08:47:30.0279|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 08:47:30.8150|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/ca4a6bc4-603c-4bed-bd37-abf4fdae783e.
[36mconversionservice    |[0m 2026-05-09 08:47:30.9001|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл '2026 Бовин А.И._ОИВы_об исп.п.3 протокола 272пр_14.04.2026.docx' скачан и сохранен как '/tmp/DigDes.ConversionService/ca4a6bc4-603c-4bed-bd37-abf4fdae783e/c35e6eee-6b58-4676-9574-0189b7e14ea6.docx'.
[36mconversionservice    |[0m 2026-05-09 08:47:30.9053|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Скачанные файлы: CardFileId='c35e6eee-6b58-4676-9574-0189b7e14ea6', FilePath='/tmp/DigDes.ConversionService/ca4a6bc4-603c-4bed-bd37-abf4fdae783e/c35e6eee-6b58-4676-9574-0189b7e14ea6.docx', FileName='2026 Бовин А.И._ОИВы_об исп.п.3 протокола 272пр_14.04.2026.docx'
[36mconversionservice    |[0m 2026-05-09 08:47:30.9077|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/ca4a6bc4-603c-4bed-bd37-abf4fdae783e/c35e6eee-6b58-4676-9574-0189b7e14ea6.docx'>
[36mconversionservice    |[0m 2026-05-09 08:47:30.9120|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|SourcePath=/tmp/DigDes.ConversionService/ca4a6bc4-603c-4bed-bd37-abf4fdae783e/c35e6eee-6b58-4676-9574-0189b7e14ea6.docx
[36mconversionservice    |[0m 2026-05-09 08:47:30.9299|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|R7OfficeDocumentExporter. Start file 'c35e6eee-6b58-4676-9574-0189b7e14ea6.docx' exporting to PDF format.
[36mconversionservice    |[0m 2026-05-09 08:47:32.4879|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|File 'c35e6eee-6b58-4676-9574-0189b7e14ea6.docx' was successfully exported to PDF format. New size = 109979 bytes.
[36mconversionservice    |[0m 2026-05-09 08:47:32.4879|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/ca4a6bc4-603c-4bed-bd37-abf4fdae783e/c35e6eee-6b58-4676-9574-0189b7e14ea6.docx'>
[36mconversionservice    |[0m 2026-05-09 08:47:32.4906|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Сконвертированные файлы: CardFileId='c35e6eee-6b58-4676-9574-0189b7e14ea6', FilePath='/tmp/DigDes.ConversionService/ca4a6bc4-603c-4bed-bd37-abf4fdae783e/c35e6eee-6b58-4676-9574-0189b7e14ea6.pdf', FileName='2026 Бовин А.И._ОИВы_об исп.п.3 протокола 272пр_14.04.2026.pdf'
[36mconversionservice    |[0m 2026-05-09 08:47:32.4906|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание карточки файла. Файл: '/tmp/DigDes.ConversionService/ca4a6bc4-603c-4bed-bd37-abf4fdae783e/c35e6eee-6b58-4676-9574-0189b7e14ea6.pdf', имя файла'2026 Бовин А.И._ОИВы_об исп.п.3 протокола 272пр_14.04.2026.pdf'.
[36mconversionservice    |[0m 2026-05-09 08:47:33.5842|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Завершено создание карточки файла. Файл: '/tmp/DigDes.ConversionService/ca4a6bc4-603c-4bed-bd37-abf4fdae783e/c35e6eee-6b58-4676-9574-0189b7e14ea6.pdf', имя файла'2026 Бовин А.И._ОИВы_об исп.п.3 протокола 272пр_14.04.2026.pdf'.
[36mconversionservice    |[0m 2026-05-09 08:47:33.7428|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Созданная карточка файла: 34f6ab10-ca5d-42f2-909c-6806a1689fef
[36mconversionservice    |[0m 2026-05-09 08:47:33.7428|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: ca4a6bc4-603c-4bed-bd37-abf4fdae783e
[36mconversionservice    |[0m 2026-05-09 08:47:33.7428|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено c35e6eee-6b58-4676-9574-0189b7e14ea6.pdf
[36mconversionservice    |[0m 2026-05-09 08:47:33.7428|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено c35e6eee-6b58-4676-9574-0189b7e14ea6.docx
[36mconversionservice    |[0m 2026-05-09 08:47:33.7465|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено ca4a6bc4-603c-4bed-bd37-abf4fdae783e
[36mconversionservice    |[0m 2026-05-09 08:47:33.7465|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Консолидация карточек файлов. CardFileCollection=c35e6eee-6b58-4676-9574-0189b7e14ea6, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 08:56:41.5612|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/03433115-7942-4c28-92f0-6eb0ac2d7e5a.
[36mconversionservice    |[0m 2026-05-09 08:56:41.5612|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 08:56:41.9350|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 08:56:42.4608|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/03433115-7942-4c28-92f0-6eb0ac2d7e5a/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 08:56:42.5417|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/03433115-7942-4c28-92f0-6eb0ac2d7e5a/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 08:56:42.6428|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 03433115-7942-4c28-92f0-6eb0ac2d7e5a
[36mconversionservice    |[0m 2026-05-09 08:56:42.6428|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 08:56:42.6428|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 08:56:42.6428|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 03433115-7942-4c28-92f0-6eb0ac2d7e5a
[36mconversionservice    |[0m 2026-05-09 09:01:02.7063|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/25f552fe-690c-43df-948e-b59d9bcc7e8c.
[36mconversionservice    |[0m 2026-05-09 09:01:02.7069|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:01:03.1263|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/25f552fe-690c-43df-948e-b59d9bcc7e8c/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 09:01:03.2132|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/25f552fe-690c-43df-948e-b59d9bcc7e8c/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 09:01:03.3048|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 25f552fe-690c-43df-948e-b59d9bcc7e8c
[36mconversionservice    |[0m 2026-05-09 09:01:03.3048|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 09:01:03.3048|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 09:01:03.3048|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 25f552fe-690c-43df-948e-b59d9bcc7e8c
[36mconversionservice    |[0m 2026-05-09 09:20:24.3388|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:20:24.7408|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 09:20:25.1151|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/02d06a37-9d1b-4d90-b26c-6609ce3e398f.
[36mconversionservice    |[0m 2026-05-09 09:20:25.2501|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'о согласовании закупки у ед.поставщика.docx' скачан и сохранен как '/tmp/DigDes.ConversionService/02d06a37-9d1b-4d90-b26c-6609ce3e398f/bddf1104-186d-4d97-91a1-5111f27c77af.docx'.
[36mconversionservice    |[0m 2026-05-09 09:20:25.2519|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|SourcePath=/tmp/DigDes.ConversionService/02d06a37-9d1b-4d90-b26c-6609ce3e398f/bddf1104-186d-4d97-91a1-5111f27c77af.docx
[36mconversionservice    |[0m 2026-05-09 09:20:25.2519|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|R7OfficeDocumentExporter. Start file 'bddf1104-186d-4d97-91a1-5111f27c77af.docx' exporting to PDF format.
[36mconversionservice    |[0m 2026-05-09 09:20:26.6492|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|File 'bddf1104-186d-4d97-91a1-5111f27c77af.docx' was successfully exported to PDF format. New size = 186743 bytes.
[36mconversionservice    |[0m 2026-05-09 09:20:26.6516|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание карточки файла. Файл: '/tmp/DigDes.ConversionService/02d06a37-9d1b-4d90-b26c-6609ce3e398f/91844a41-d9e8-42e9-adeb-882bf63473ff.docx', имя файла'о согласовании закупки у ед.поставщика.pdf'.
[36mconversionservice    |[0m 2026-05-09 09:20:27.6204|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Завершено создание карточки файла. Файл: '/tmp/DigDes.ConversionService/02d06a37-9d1b-4d90-b26c-6609ce3e398f/91844a41-d9e8-42e9-adeb-882bf63473ff.docx', имя файла'о согласовании закупки у ед.поставщика.pdf'.
[36mconversionservice    |[0m 2026-05-09 09:20:27.6204|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 02d06a37-9d1b-4d90-b26c-6609ce3e398f
[36mconversionservice    |[0m 2026-05-09 09:20:27.6241|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 91844a41-d9e8-42e9-adeb-882bf63473ff.docx
[36mconversionservice    |[0m 2026-05-09 09:20:27.6241|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено bddf1104-186d-4d97-91a1-5111f27c77af.docx
[36mconversionservice    |[0m 2026-05-09 09:20:27.6241|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 02d06a37-9d1b-4d90-b26c-6609ce3e398f
[36mconversionservice    |[0m 2026-05-09 09:39:41.6886|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/209bfbfd-1daa-4868-8459-c6dfa4ca9639.
[36mconversionservice    |[0m 2026-05-09 09:39:41.6886|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:39:42.0982|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 09:39:42.6336|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/209bfbfd-1daa-4868-8459-c6dfa4ca9639/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 09:39:42.7401|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/209bfbfd-1daa-4868-8459-c6dfa4ca9639/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 09:39:42.8293|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 209bfbfd-1daa-4868-8459-c6dfa4ca9639
[36mconversionservice    |[0m 2026-05-09 09:39:42.8293|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 09:39:42.8293|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 09:39:42.8302|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 209bfbfd-1daa-4868-8459-c6dfa4ca9639
[36mconversionservice    |[0m 2026-05-09 09:42:36.1936|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/323ee0bd-3f14-4f9f-92cc-888429cd173f.
[36mconversionservice    |[0m 2026-05-09 09:42:36.1943|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:42:36.6307|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/323ee0bd-3f14-4f9f-92cc-888429cd173f/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 09:42:36.7228|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/323ee0bd-3f14-4f9f-92cc-888429cd173f/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 09:42:36.8101|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 323ee0bd-3f14-4f9f-92cc-888429cd173f
[36mconversionservice    |[0m 2026-05-09 09:42:36.8107|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 09:42:36.8107|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 09:42:36.8107|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 323ee0bd-3f14-4f9f-92cc-888429cd173f
[36mconversionservice    |[0m 2026-05-09 09:51:58.9649|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/88530494-2516-4e7c-82e8-d989b9654652.
[36mconversionservice    |[0m 2026-05-09 09:51:58.9649|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:51:59.3496|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 09:51:59.9076|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/88530494-2516-4e7c-82e8-d989b9654652/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 09:51:59.9954|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/88530494-2516-4e7c-82e8-d989b9654652/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 09:52:00.1009|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 88530494-2516-4e7c-82e8-d989b9654652
[36mconversionservice    |[0m 2026-05-09 09:52:00.1009|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 09:52:00.1009|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 09:52:00.1009|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 88530494-2516-4e7c-82e8-d989b9654652
[36mconversionservice    |[0m 2026-05-09 10:00:11.7905|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/2a8f0838-c24a-4a5a-a4f9-c386e0ec073f.
[36mconversionservice    |[0m 2026-05-09 10:00:11.7976|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 10:00:12.2437|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/2a8f0838-c24a-4a5a-a4f9-c386e0ec073f/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 10:00:12.3338|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/2a8f0838-c24a-4a5a-a4f9-c386e0ec073f/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 10:00:12.4638|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 2a8f0838-c24a-4a5a-a4f9-c386e0ec073f
[36mconversionservice    |[0m 2026-05-09 10:00:12.4638|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 10:00:12.4638|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 10:00:12.4638|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 2a8f0838-c24a-4a5a-a4f9-c386e0ec073f
[36mconversionservice    |[0m 2026-05-09 10:27:20.9269|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Консолидация карточек файлов. CardFileCollection=92f338fa-02e2-4cfa-962a-7fd123a16e0e, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 10:27:20.9269|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 10:27:21.3333|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 10:27:22.0053|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/f74a9bf0-85ed-4acd-bbd0-ccddaa2faf00.
[36mconversionservice    |[0m 2026-05-09 10:27:22.0805|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл '1. Постановление отказ.docx' скачан и сохранен как '/tmp/DigDes.ConversionService/f74a9bf0-85ed-4acd-bbd0-ccddaa2faf00/92f338fa-02e2-4cfa-962a-7fd123a16e0e.docx'.
[36mconversionservice    |[0m 2026-05-09 10:27:22.0805|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Скачанные файлы: CardFileId='92f338fa-02e2-4cfa-962a-7fd123a16e0e', FilePath='/tmp/DigDes.ConversionService/f74a9bf0-85ed-4acd-bbd0-ccddaa2faf00/92f338fa-02e2-4cfa-962a-7fd123a16e0e.docx', FileName='1. Постановление отказ.docx'
[36mconversionservice    |[0m 2026-05-09 10:27:22.0805|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/f74a9bf0-85ed-4acd-bbd0-ccddaa2faf00/92f338fa-02e2-4cfa-962a-7fd123a16e0e.docx'>
