
========== cadvisor-docker-compose.yml ==========
---- Логи сервиса: cadvisor ----
Attaching to cadvisor
[36mcadvisor    |[0m W0508 23:00:17.581483       1 machine_libipmctl.go:64] There are no NVM devices!
[36mconversionservice    |[0m 2026-05-09 08:29:42.9244|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 08:29:43.3090|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 08:29:43.8477|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/1fce442b-bc6e-45ac-854e-e3e37c2db57d/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 08:29:43.9441|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/1fce442b-bc6e-45ac-854e-e3e37c2db57d/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 08:29:44.0491|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 1fce442b-bc6e-45ac-854e-e3e37c2db57d
[36mconversionservice    |[0m 2026-05-09 08:29:44.0491|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 08:29:44.0491|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 08:29:44.0491|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 1fce442b-bc6e-45ac-854e-e3e37c2db57d
[36mconversionservice    |[0m 2026-05-09 08:41:18.4462|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/9e769cd0-5d04-4cc4-b516-d360bf787212.
[36mconversionservice    |[0m 2026-05-09 08:41:18.4483|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 08:41:18.7921|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 08:41:19.3302|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/9e769cd0-5d04-4cc4-b516-d360bf787212/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 08:41:19.4113|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/9e769cd0-5d04-4cc4-b516-d360bf787212/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 08:41:19.5194|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 9e769cd0-5d04-4cc4-b516-d360bf787212
[36mconversionservice    |[0m 2026-05-09 08:41:19.5201|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 08:41:19.5201|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 08:41:19.5201|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 9e769cd0-5d04-4cc4-b516-d360bf787212
[36mconversionservice    |[0m 2026-05-09 08:44:35.8685|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/89f3860f-aca2-4f54-97b0-560c204bace4.
[36mconversionservice    |[0m 2026-05-09 08:44:35.8861|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 08:44:36.3472|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/89f3860f-aca2-4f54-97b0-560c204bace4/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 08:44:36.4392|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/89f3860f-aca2-4f54-97b0-560c204bace4/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 08:44:36.6002|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 89f3860f-aca2-4f54-97b0-560c204bace4
[36mconversionservice    |[0m 2026-05-09 08:44:36.6002|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 08:44:36.6002|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 08:44:36.6002|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 89f3860f-aca2-4f54-97b0-560c204bace4
[36mconversionservice    |[0m 2026-05-09 08:58:16.5270|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/11cb848b-4d93-4e04-9dd5-81fbb079b720.
[36mconversionservice    |[0m 2026-05-09 08:58:16.5278|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 08:58:16.9025|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 08:58:17.4402|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/11cb848b-4d93-4e04-9dd5-81fbb079b720/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 08:58:17.5320|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/11cb848b-4d93-4e04-9dd5-81fbb079b720/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 08:58:17.6327|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 11cb848b-4d93-4e04-9dd5-81fbb079b720
[36mconversionservice    |[0m 2026-05-09 08:58:17.6327|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 08:58:17.6327|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 08:58:17.6327|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 11cb848b-4d93-4e04-9dd5-81fbb079b720
[36mconversionservice    |[0m 2026-05-09 09:04:09.3561|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Консолидация карточек файлов. CardFileCollection=be3ccc34-388a-4f5a-90d7-545b411a1509, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 09:04:09.3561|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:04:10.1276|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/93094644-689b-4d28-b93c-375c2960b78a.
[36mconversionservice    |[0m 2026-05-09 09:04:10.1999|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл '2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.doc' скачан и сохранен как '/tmp/DigDes.ConversionService/93094644-689b-4d28-b93c-375c2960b78a/be3ccc34-388a-4f5a-90d7-545b411a1509.doc'.
[36mconversionservice    |[0m 2026-05-09 09:04:10.2048|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Скачанные файлы: CardFileId='be3ccc34-388a-4f5a-90d7-545b411a1509', FilePath='/tmp/DigDes.ConversionService/93094644-689b-4d28-b93c-375c2960b78a/be3ccc34-388a-4f5a-90d7-545b411a1509.doc', FileName='2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.doc'
[36mconversionservice    |[0m 2026-05-09 09:04:10.2091|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/93094644-689b-4d28-b93c-375c2960b78a/be3ccc34-388a-4f5a-90d7-545b411a1509.doc'>
[36mconversionservice    |[0m 2026-05-09 09:04:10.2121|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|SourcePath=/tmp/DigDes.ConversionService/93094644-689b-4d28-b93c-375c2960b78a/be3ccc34-388a-4f5a-90d7-545b411a1509.doc
[36mconversionservice    |[0m 2026-05-09 09:04:10.2315|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|R7OfficeDocumentExporter. Start file 'be3ccc34-388a-4f5a-90d7-545b411a1509.doc' exporting to PDF format.
[36mconversionservice    |[0m 2026-05-09 09:04:11.4954|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|File 'be3ccc34-388a-4f5a-90d7-545b411a1509.doc' was successfully exported to PDF format. New size = 79903 bytes.
[36mconversionservice    |[0m 2026-05-09 09:04:11.4972|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/93094644-689b-4d28-b93c-375c2960b78a/be3ccc34-388a-4f5a-90d7-545b411a1509.doc'>
[36mconversionservice    |[0m 2026-05-09 09:04:11.4972|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Сконвертированные файлы: CardFileId='be3ccc34-388a-4f5a-90d7-545b411a1509', FilePath='/tmp/DigDes.ConversionService/93094644-689b-4d28-b93c-375c2960b78a/be3ccc34-388a-4f5a-90d7-545b411a1509.pdf', FileName='2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.pdf'
[36mconversionservice    |[0m 2026-05-09 09:04:11.5001|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание карточки файла. Файл: '/tmp/DigDes.ConversionService/93094644-689b-4d28-b93c-375c2960b78a/be3ccc34-388a-4f5a-90d7-545b411a1509.pdf', имя файла'2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.pdf'.
[36mconversionservice    |[0m 2026-05-09 09:04:12.4970|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Завершено создание карточки файла. Файл: '/tmp/DigDes.ConversionService/93094644-689b-4d28-b93c-375c2960b78a/be3ccc34-388a-4f5a-90d7-545b411a1509.pdf', имя файла'2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.pdf'.
[36mconversionservice    |[0m 2026-05-09 09:04:12.6212|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Созданная карточка файла: 8e08ad08-e0f6-44f4-a4e7-13a1b87a28e8
[36mconversionservice    |[0m 2026-05-09 09:04:12.6212|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 93094644-689b-4d28-b93c-375c2960b78a
[36mconversionservice    |[0m 2026-05-09 09:04:12.6212|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено be3ccc34-388a-4f5a-90d7-545b411a1509.pdf
[36mconversionservice    |[0m 2026-05-09 09:04:12.6245|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено be3ccc34-388a-4f5a-90d7-545b411a1509.doc
[36mconversionservice    |[0m 2026-05-09 09:04:12.6245|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 93094644-689b-4d28-b93c-375c2960b78a
[36mconversionservice    |[0m 2026-05-09 09:04:12.6245|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Консолидация карточек файлов. CardFileCollection=be3ccc34-388a-4f5a-90d7-545b411a1509, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 09:08:19.4013|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Консолидация карточек файлов. CardFileCollection=92be886e-01f1-4f63-907d-70655cd0f48e, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 09:08:19.4013|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:08:19.7637|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 09:08:20.4016|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/d4e52ba5-353e-403f-87a9-6c20cd66443f.
[36mconversionservice    |[0m 2026-05-09 09:08:20.4814|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл '2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.doc' скачан и сохранен как '/tmp/DigDes.ConversionService/d4e52ba5-353e-403f-87a9-6c20cd66443f/92be886e-01f1-4f63-907d-70655cd0f48e.doc'.
[36mconversionservice    |[0m 2026-05-09 09:08:20.4814|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Скачанные файлы: CardFileId='92be886e-01f1-4f63-907d-70655cd0f48e', FilePath='/tmp/DigDes.ConversionService/d4e52ba5-353e-403f-87a9-6c20cd66443f/92be886e-01f1-4f63-907d-70655cd0f48e.doc', FileName='2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.doc'
[36mconversionservice    |[0m 2026-05-09 09:08:20.4814|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/d4e52ba5-353e-403f-87a9-6c20cd66443f/92be886e-01f1-4f63-907d-70655cd0f48e.doc'>
[36mconversionservice    |[0m 2026-05-09 09:08:20.4814|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|SourcePath=/tmp/DigDes.ConversionService/d4e52ba5-353e-403f-87a9-6c20cd66443f/92be886e-01f1-4f63-907d-70655cd0f48e.doc
[36mconversionservice    |[0m 2026-05-09 09:08:20.4846|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|R7OfficeDocumentExporter. Start file '92be886e-01f1-4f63-907d-70655cd0f48e.doc' exporting to PDF format.
[36mconversionservice    |[0m 2026-05-09 09:08:21.6654|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|File '92be886e-01f1-4f63-907d-70655cd0f48e.doc' was successfully exported to PDF format. New size = 80737 bytes.
[36mconversionservice    |[0m 2026-05-09 09:08:21.6654|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/d4e52ba5-353e-403f-87a9-6c20cd66443f/92be886e-01f1-4f63-907d-70655cd0f48e.doc'>
[36mconversionservice    |[0m 2026-05-09 09:08:21.6654|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Сконвертированные файлы: CardFileId='92be886e-01f1-4f63-907d-70655cd0f48e', FilePath='/tmp/DigDes.ConversionService/d4e52ba5-353e-403f-87a9-6c20cd66443f/92be886e-01f1-4f63-907d-70655cd0f48e.pdf', FileName='2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.pdf'
[36mconversionservice    |[0m 2026-05-09 09:08:21.6680|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание карточки файла. Файл: '/tmp/DigDes.ConversionService/d4e52ba5-353e-403f-87a9-6c20cd66443f/92be886e-01f1-4f63-907d-70655cd0f48e.pdf', имя файла'2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.pdf'.
[36mconversionservice    |[0m 2026-05-09 09:08:22.4980|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Завершено создание карточки файла. Файл: '/tmp/DigDes.ConversionService/d4e52ba5-353e-403f-87a9-6c20cd66443f/92be886e-01f1-4f63-907d-70655cd0f48e.pdf', имя файла'2026 Сл.записка Тирюков А.В._упр._отделы_об исп.п.3 протокола 272пр_14.04.2026.pdf'.
[36mconversionservice    |[0m 2026-05-09 09:08:22.6239|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Созданная карточка файла: b87b20ee-77ea-4c00-b27d-72afc20c3187
[36mconversionservice    |[0m 2026-05-09 09:08:22.6239|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: d4e52ba5-353e-403f-87a9-6c20cd66443f
[36mconversionservice    |[0m 2026-05-09 09:08:22.6239|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 92be886e-01f1-4f63-907d-70655cd0f48e.pdf
[36mconversionservice    |[0m 2026-05-09 09:08:22.6239|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 92be886e-01f1-4f63-907d-70655cd0f48e.doc
[36mconversionservice    |[0m 2026-05-09 09:08:22.6299|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено d4e52ba5-353e-403f-87a9-6c20cd66443f
[36mconversionservice    |[0m 2026-05-09 09:08:22.6299|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Консолидация карточек файлов. CardFileCollection=92be886e-01f1-4f63-907d-70655cd0f48e, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 09:15:46.6679|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Консолидация карточек файлов. CardFileCollection=17cb18f7-5bb1-42d7-a319-eb490dfc550e, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 09:15:46.6679|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:15:47.0291|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/3ae8f227-7665-4d63-aa91-b9dea6780f79.
[36mconversionservice    |[0m 2026-05-09 09:15:47.1191|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'письмо по Монаховой Забайкальская..docx' скачан и сохранен как '/tmp/DigDes.ConversionService/3ae8f227-7665-4d63-aa91-b9dea6780f79/17cb18f7-5bb1-42d7-a319-eb490dfc550e.docx'.
[36mconversionservice    |[0m 2026-05-09 09:15:47.1201|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Скачанные файлы: CardFileId='17cb18f7-5bb1-42d7-a319-eb490dfc550e', FilePath='/tmp/DigDes.ConversionService/3ae8f227-7665-4d63-aa91-b9dea6780f79/17cb18f7-5bb1-42d7-a319-eb490dfc550e.docx', FileName='письмо по Монаховой Забайкальская..docx'
[36mconversionservice    |[0m 2026-05-09 09:15:47.1201|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/3ae8f227-7665-4d63-aa91-b9dea6780f79/17cb18f7-5bb1-42d7-a319-eb490dfc550e.docx'>
[36mconversionservice    |[0m 2026-05-09 09:15:47.1201|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|SourcePath=/tmp/DigDes.ConversionService/3ae8f227-7665-4d63-aa91-b9dea6780f79/17cb18f7-5bb1-42d7-a319-eb490dfc550e.docx
[36mconversionservice    |[0m 2026-05-09 09:15:47.1201|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|R7OfficeDocumentExporter. Start file '17cb18f7-5bb1-42d7-a319-eb490dfc550e.docx' exporting to PDF format.
[36mconversionservice    |[0m 2026-05-09 09:15:48.3125|DEBUG|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|File '17cb18f7-5bb1-42d7-a319-eb490dfc550e.docx' was successfully exported to PDF format. New size = 107065 bytes.
[36mconversionservice    |[0m 2026-05-09 09:15:48.3125|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/3ae8f227-7665-4d63-aa91-b9dea6780f79/17cb18f7-5bb1-42d7-a319-eb490dfc550e.docx'>
[36mconversionservice    |[0m 2026-05-09 09:15:48.3125|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Сконвертированные файлы: CardFileId='17cb18f7-5bb1-42d7-a319-eb490dfc550e', FilePath='/tmp/DigDes.ConversionService/3ae8f227-7665-4d63-aa91-b9dea6780f79/17cb18f7-5bb1-42d7-a319-eb490dfc550e.pdf', FileName='письмо по Монаховой Забайкальская..pdf'
[36mconversionservice    |[0m 2026-05-09 09:15:48.3125|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание карточки файла. Файл: '/tmp/DigDes.ConversionService/3ae8f227-7665-4d63-aa91-b9dea6780f79/17cb18f7-5bb1-42d7-a319-eb490dfc550e.pdf', имя файла'письмо по Монаховой Забайкальская..pdf'.
[36mconversionservice    |[0m 2026-05-09 09:15:49.2509|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Завершено создание карточки файла. Файл: '/tmp/DigDes.ConversionService/3ae8f227-7665-4d63-aa91-b9dea6780f79/17cb18f7-5bb1-42d7-a319-eb490dfc550e.pdf', имя файла'письмо по Монаховой Забайкальская..pdf'.
[36mconversionservice    |[0m 2026-05-09 09:15:49.3820|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Созданная карточка файла: 40513891-87db-4710-b686-4a1a3fdfb302
[36mconversionservice    |[0m 2026-05-09 09:15:49.3820|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: 3ae8f227-7665-4d63-aa91-b9dea6780f79
[36mconversionservice    |[0m 2026-05-09 09:15:49.3820|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 17cb18f7-5bb1-42d7-a319-eb490dfc550e.pdf
[36mconversionservice    |[0m 2026-05-09 09:15:49.3842|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 17cb18f7-5bb1-42d7-a319-eb490dfc550e.docx
[36mconversionservice    |[0m 2026-05-09 09:15:49.3842|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено 3ae8f227-7665-4d63-aa91-b9dea6780f79
[36mconversionservice    |[0m 2026-05-09 09:15:49.3842|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|</Консолидация карточек файлов. CardFileCollection=17cb18f7-5bb1-42d7-a319-eb490dfc550e, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 09:24:22.2864|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/f1f86dcd-63a5-4a01-be81-398ee5d52642.
[36mconversionservice    |[0m 2026-05-09 09:24:22.2864|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:24:22.6653|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 09:24:23.1978|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_1..png' скачан и сохранен как '/tmp/DigDes.ConversionService/f1f86dcd-63a5-4a01-be81-398ee5d52642/Stamp_1..png'.
[36mconversionservice    |[0m 2026-05-09 09:24:23.2897|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Stamp_2..png' скачан и сохранен как '/tmp/DigDes.ConversionService/f1f86dcd-63a5-4a01-be81-398ee5d52642/Stamp_2..png'.
[36mconversionservice    |[0m 2026-05-09 09:24:23.4056|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удаление директории: f1f86dcd-63a5-4a01-be81-398ee5d52642
[36mconversionservice    |[0m 2026-05-09 09:24:23.4056|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_2..png
[36mconversionservice    |[0m 2026-05-09 09:24:23.4056|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено Stamp_1..png
[36mconversionservice    |[0m 2026-05-09 09:24:23.4056|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Удалено f1f86dcd-63a5-4a01-be81-398ee5d52642
[36mconversionservice    |[0m 2026-05-09 09:35:22.4345|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Консолидация карточек файлов. CardFileCollection=313f2612-e5ff-411b-addf-4802f651833f, ConvertionsParams=UseIso190051=True>
[36mconversionservice    |[0m 2026-05-09 09:35:22.4345|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Взятие сессии из пула.
[36mconversionservice    |[0m 2026-05-09 09:35:22.8010|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создание сессии Docsvision
[36mconversionservice    |[0m 2026-05-09 09:35:23.4388|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Создана директория /tmp/DigDes.ConversionService/fa6997d6-64a1-462c-82c5-87dc60274fad.
[36mconversionservice    |[0m 2026-05-09 09:35:23.5455|INFO|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Файл 'Письмо по обр.  Жегловой Валентины Ивановны.docx' скачан и сохранен как '/tmp/DigDes.ConversionService/fa6997d6-64a1-462c-82c5-87dc60274fad/313f2612-e5ff-411b-addf-4802f651833f.docx'.
[36mconversionservice    |[0m 2026-05-09 09:35:23.5455|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|Скачанные файлы: CardFileId='313f2612-e5ff-411b-addf-4802f651833f', FilePath='/tmp/DigDes.ConversionService/fa6997d6-64a1-462c-82c5-87dc60274fad/313f2612-e5ff-411b-addf-4802f651833f.docx', FileName='Письмо по обр.  Жегловой Валентины Ивановны.docx'
[36mconversionservice    |[0m 2026-05-09 09:35:23.5455|TRACE|DigDes.ConversionService.ConverterEnvironment.NLogLoggerWrapper|<Конвертирование файла в pdf со стандартом PDF/A. Файл: '/tmp/DigDes.ConversionService/fa6997d6-64a1-462c-82c5-87dc60274fad/313f2612-e5ff-411b-addf-4802f651833f.docx'>
